Timestamp,Camera ID,Vehicle ID,Event Type,Location,Velocity,Evidence
2025-04-24 23:51:59,Camera1,0,hidden_disposal,"(112.26504516601562, 71.50143432617188)",2.0715768e-06,Evidence generation failed
2025-04-24 23:52:00,Camera1,25,hidden_disposal,"(415.91351318359375, 131.20950317382812)",0.4109479,Evidence generation failed
2025-04-24 23:52:00,Camera1,25,hidden_disposal,"(416.24200439453125, 130.7054901123047)",0.5884338,Evidence generation failed
2025-04-24 23:52:01,Camera1,25,hidden_disposal,"(417.30523681640625, 130.73423767089844)",0.31235185,Evidence generation failed
2025-04-24 23:52:02,Camera1,25,hidden_disposal,"(416.6627502441406, 131.24391174316406)",0.43702653,Evidence generation failed
2025-04-24 23:52:03,Camera1,25,hidden_disposal,"(417.3298645019531, 131.2087860107422)",0.07111921,Evidence generation failed
2025-04-24 23:52:04,Camera1,25,hidden_disposal,"(417.1256103515625, 130.90487670898438)",0.9154747,Evidence generation failed
2025-04-24 23:52:05,Camera1,25,hidden_disposal,"(417.1246032714844, 130.90431213378906)",2.4321113e-05,Evidence generation failed
2025-04-24 23:52:05,Camera1,25,hidden_disposal,"(416.8436279296875, 131.2593994140625)",0.50570947,Evidence generation failed
2025-04-24 23:52:06,Camera1,25,hidden_disposal,"(416.298828125, 131.2598876953125)",0.20245449,Evidence generation failed
2025-04-24 23:52:07,Camera1,25,hidden_disposal,"(416.71697998046875, 131.26333618164062)",0.037184276,Evidence generation failed
2025-04-24 23:52:07,Camera1,25,hidden_disposal,"(416.1009826660156, 131.13438415527344)",0.25370398,Evidence generation failed
2025-04-24 23:52:08,Camera1,25,hidden_disposal,"(416.0701904296875, 131.1664276123047)",0.14977233,Evidence generation failed
2025-04-24 23:52:09,Camera1,25,hidden_disposal,"(416.16241455078125, 131.31918334960938)",0.15878825,Evidence generation failed
2025-04-24 23:52:10,Camera1,25,hidden_disposal,"(416.393310546875, 131.3284454345703)",0.12746006,Evidence generation failed
2025-04-24 23:52:10,Camera1,25,hidden_disposal,"(416.1233215332031, 131.2813262939453)",0.05995415,Evidence generation failed
2025-04-24 23:52:11,Camera1,25,hidden_disposal,"(416.0701904296875, 131.28140258789062)",0.028329648,Evidence generation failed
2025-04-24 23:52:12,Camera1,25,hidden_disposal,"(416.1443176269531, 131.2913055419922)",0.5727575,Evidence generation failed
2025-04-24 23:52:12,Camera1,25,hidden_disposal,"(416.2112731933594, 131.21743774414062)",0.1293466,Evidence generation failed
2025-04-24 23:52:13,Camera1,25,hidden_disposal,"(415.65423583984375, 131.6097869873047)",0.4576602,Evidence generation failed
2025-04-24 23:52:14,Camera1,25,hidden_disposal,"(415.70111083984375, 131.30859375)",0.3449219,Evidence generation failed
2025-04-24 23:52:15,Camera1,25,hidden_disposal,"(415.7151794433594, 131.30874633789062)",0.0015666219,Evidence generation failed
2025-04-24 23:52:15,Camera1,25,hidden_disposal,"(415.69873046875, 130.9492950439453)",0.52614224,Evidence generation failed
2025-04-24 23:52:16,Camera1,25,hidden_disposal,"(415.6558532714844, 131.14553833007812)",0.62175834,Evidence generation failed
2025-04-24 23:52:17,Camera1,25,hidden_disposal,"(415.4886474609375, 131.36544799804688)",0.48071477,Evidence generation failed
2025-04-24 23:52:18,Camera1,25,hidden_disposal,"(415.602783203125, 131.4837646484375)",0.3060021,Evidence generation failed
2025-04-24 23:52:18,Camera1,25,hidden_disposal,"(415.66497802734375, 131.34942626953125)",0.08778519,Evidence generation failed
2025-04-24 23:52:20,Camera1,25,hidden_disposal,"(415.41741943359375, 130.75936889648438)",0.2946842,Evidence generation failed
2025-04-24 23:52:21,Camera1,25,hidden_disposal,"(415.1805114746094, 131.1157989501953)",0.5681276,Evidence generation failed
2025-04-24 23:52:21,Camera1,25,hidden_disposal,"(415.1619873046875, 131.0532684326172)",0.11528903,Evidence generation failed
2025-04-24 23:52:22,Camera1,25,hidden_disposal,"(415.195068359375, 131.51077270507812)",0.725707,Evidence generation failed
2025-04-24 23:52:23,Camera1,25,hidden_disposal,"(414.92486572265625, 131.05032348632812)",0.40028328,Evidence generation failed
2025-04-24 23:52:24,Camera1,25,hidden_disposal,"(414.2203369140625, 130.583251953125)",0.401749,Evidence generation failed
2025-04-24 23:52:24,Camera1,25,hidden_disposal,"(413.7891540527344, 130.99441528320312)",0.47373083,Evidence generation failed
2025-04-24 23:52:25,Camera1,25,hidden_disposal,"(413.9031982421875, 130.986572265625)",0.00988058,Evidence generation failed
2025-04-24 23:52:25,Camera1,25,hidden_disposal,"(413.92218017578125, 130.81190490722656)",0.3504356,Evidence generation failed
2025-04-24 23:52:26,Camera1,25,hidden_disposal,"(414.176513671875, 130.88284301757812)",0.11155378,Evidence generation failed
2025-04-24 23:52:27,Camera1,25,hidden_disposal,"(413.0909118652344, 130.80255126953125)",0.22467451,Evidence generation failed
2025-04-24 23:52:27,Camera1,25,hidden_disposal,"(413.25286865234375, 130.8787078857422)",0.301353,Evidence generation failed
2025-04-24 23:52:28,Camera1,25,hidden_disposal,"(413.3275146484375, 130.87811279296875)",0.020762453,Evidence generation failed
2025-04-24 23:52:29,Camera1,25,hidden_disposal,"(413.0423583984375, 131.0098876953125)",0.23790263,Evidence generation failed
2025-04-24 23:52:29,Camera1,25,hidden_disposal,"(415.3985595703125, 131.0572967529297)",0.3329031,Evidence generation failed
2025-04-24 23:52:30,Camera1,25,hidden_disposal,"(415.652587890625, 130.96595764160156)",0.25141996,Evidence generation failed
2025-04-24 23:52:30,Camera1,25,hidden_disposal,"(415.0885009765625, 130.77670288085938)",0.07185378,Evidence generation failed
2025-04-24 23:52:31,Camera1,25,hidden_disposal,"(415.0826416015625, 130.7724609375)",3.6044956e-05,Evidence generation failed
2025-04-24 23:52:32,Camera1,25,hidden_disposal,"(415.3692626953125, 130.67913818359375)",0.6220639,Evidence generation failed
2025-04-24 23:52:32,Camera1,25,hidden_disposal,"(415.37359619140625, 130.6782684326172)",0.03128043,Evidence generation failed
2025-04-24 23:52:33,Camera1,25,hidden_disposal,"(415.42193603515625, 130.69432067871094)",0.023099229,Evidence generation failed
2025-04-24 23:52:34,Camera1,25,hidden_disposal,"(415.236328125, 130.95596313476562)",0.48017326,Evidence generation failed
2025-04-24 23:52:34,Camera1,25,hidden_disposal,"(415.2532653808594, 130.96441650390625)",0.077092,Evidence generation failed
2025-04-24 23:52:35,Camera1,25,hidden_disposal,"(415.2511291503906, 130.9589385986328)",3.205529e-05,Evidence generation failed
2025-04-24 23:52:35,Camera1,25,unloading,"(414.6199951171875, 131.49156188964844)",0.82599235,Evidence generation failed
2025-04-24 23:52:35,Camera1,25,hidden_disposal,"(414.6199951171875, 131.49156188964844)",0.82599235,Evidence generation failed
2025-04-24 23:52:36,Camera1,25,hidden_disposal,"(415.54168701171875, 131.26510620117188)",0.37835425,Evidence generation failed
2025-04-24 23:52:37,Camera1,25,hidden_disposal,"(415.58636474609375, 130.9830322265625)",0.5530633,Evidence generation failed
2025-04-24 23:52:37,Camera1,25,hidden_disposal,"(415.502685546875, 130.91366577148438)",0.015265609,Evidence generation failed
2025-04-24 23:52:38,Camera1,25,hidden_disposal,"(415.5833740234375, 130.9729461669922)",0.011973006,Evidence generation failed
2025-04-24 23:52:39,Camera1,25,hidden_disposal,"(415.4942932128906, 131.3847198486328)",0.7013317,Evidence generation failed
2025-04-24 23:52:39,Camera1,25,hidden_disposal,"(415.7177429199219, 131.30160522460938)",0.0507467,Evidence generation failed
2025-04-24 23:52:40,Camera1,25,hidden_disposal,"(415.7378845214844, 131.3324432373047)",0.014568135,Evidence generation failed
2025-04-24 23:52:40,Camera1,25,hidden_disposal,"(415.7558898925781, 131.33694458007812)",0.0048877606,Evidence generation failed
2025-04-24 23:52:41,Camera1,25,hidden_disposal,"(415.55267333984375, 131.08511352539062)",0.11273675,Evidence generation failed
2025-04-24 23:52:42,Camera1,25,hidden_disposal,"(415.78973388671875, 130.91090393066406)",0.53959244,Evidence generation failed
2025-04-24 23:52:42,Camera1,25,hidden_disposal,"(415.6605224609375, 131.01133728027344)",0.07508556,Evidence generation failed
2025-04-24 23:52:43,Camera1,25,hidden_disposal,"(415.625244140625, 130.91651916503906)",0.10828358,Evidence generation failed
2025-04-24 23:52:44,Camera1,25,hidden_disposal,"(415.6262512207031, 130.992431640625)",0.09264109,Evidence generation failed
2025-04-24 23:52:44,Camera1,25,unloading,"(415.2786865234375, 130.93191528320312)",0.34634075,Evidence generation failed
2025-04-24 23:52:44,Camera1,25,hidden_disposal,"(415.2786865234375, 130.93191528320312)",0.34634075,Evidence generation failed
2025-04-24 23:52:45,Camera1,25,hidden_disposal,"(415.27899169921875, 130.94464111328125)",0.018745342,Evidence generation failed
2025-04-24 23:52:46,Camera1,25,hidden_disposal,"(415.8577880859375, 130.62548828125)",0.42384484,Evidence generation failed
2025-04-24 23:52:47,Camera1,25,hidden_disposal,"(416.104736328125, 130.63922119140625)",0.18249606,Evidence generation failed
2025-04-24 23:52:47,Camera1,25,unloading,"(415.7478942871094, 130.91360473632812)",0.43563858,Evidence generation failed
2025-04-24 23:52:47,Camera1,25,hidden_disposal,"(415.7478942871094, 130.91360473632812)",0.43563858,Evidence generation failed
2025-04-24 23:52:48,Camera1,25,hidden_disposal,"(415.7479248046875, 130.91357421875)",2.873081e-06,Evidence generation failed
2025-04-24 23:52:49,Camera1,25,hidden_disposal,"(415.7635498046875, 131.0140838623047)",0.18694298,Evidence generation failed
2025-04-24 23:52:49,Camera1,25,hidden_disposal,"(415.9609375, 130.8019256591797)",0.35276031,Evidence generation failed
2025-04-24 23:52:50,Camera1,25,hidden_disposal,"(415.5845642089844, 131.009765625)",0.37515044,Evidence generation failed
2025-04-24 23:52:51,Camera1,25,hidden_disposal,"(415.71282958984375, 131.19239807128906)",0.36844322,Evidence generation failed
2025-04-24 23:52:52,Camera1,37,unloading,"(565.12158203125, 298.4625244140625)",0.22087401,Evidence generation failed
2025-04-24 23:52:52,Camera1,37,hidden_disposal,"(565.12158203125, 298.4625244140625)",0.22087401,Evidence generation failed
2025-04-24 23:52:52,Camera1,25,unloading,"(417.0893249511719, 131.49331665039062)",0.17765005,Evidence generation failed
2025-04-24 23:52:52,Camera1,25,hidden_disposal,"(417.0893249511719, 131.49331665039062)",0.17765005,Evidence generation failed
2025-04-24 23:52:53,Camera1,25,hidden_disposal,"(416.35595703125, 130.79615783691406)",0.567446,Evidence generation failed
2025-04-24 23:52:54,Camera1,25,unloading,"(416.61004638671875, 131.4789581298828)",0.8350744,Evidence generation failed
2025-04-24 23:52:54,Camera1,25,hidden_disposal,"(416.61004638671875, 131.4789581298828)",0.8350744,Evidence generation failed
2025-04-24 23:52:54,Camera1,37,hidden_disposal,"(538.0517578125, 284.33734130859375)",6.107854e-06,Evidence generation failed
2025-04-24 23:52:54,Camera1,25,hidden_disposal,"(416.61932373046875, 131.4788360595703)",2.41241e-06,Evidence generation failed
2025-04-24 23:52:55,Camera1,25,hidden_disposal,"(416.28643798828125, 131.55422973632812)",0.16096596,Evidence generation failed
2025-04-24 23:52:56,Camera1,25,unloading,"(416.5750732421875, 130.65103149414062)",1.2835486,Evidence generation failed
2025-04-24 23:52:57,Camera1,25,hidden_disposal,"(416.42303466796875, 130.82769775390625)",0.45752656,Evidence generation failed
2025-04-24 23:52:57,Camera1,25,hidden_disposal,"(417.04498291015625, 131.1382293701172)",0.3426756,Evidence generation failed
2025-04-24 23:52:58,Camera1,37,hidden_disposal,"(503.2721862792969, 268.7166748046875)",0.06217241,Evidence generation failed
2025-04-24 23:52:58,Camera1,25,hidden_disposal,"(416.4527587890625, 131.0811309814453)",0.0239051,Evidence generation failed
2025-04-24 23:52:59,Camera1,25,hidden_disposal,"(416.58160400390625, 131.010009765625)",0.30157068,Evidence generation failed
2025-04-24 23:52:59,Camera1,37,hidden_disposal,"(484.0140686035156, 260.27252197265625)",0.019196846,Evidence generation failed
2025-04-24 23:52:59,Camera1,25,hidden_disposal,"(416.54833984375, 130.99168395996094)",0.014503042,Evidence generation failed
2025-04-24 23:53:00,Camera1,25,unloading,"(416.71160888671875, 130.92391967773438)",0.13265,Evidence generation failed
2025-04-24 23:53:00,Camera1,25,hidden_disposal,"(416.71160888671875, 130.92391967773438)",0.13265,Evidence generation failed
2025-04-24 23:53:01,Camera1,25,hidden_disposal,"(416.61944580078125, 130.76747131347656)",0.2763074,Evidence generation failed
2025-04-24 23:53:02,Camera1,37,hidden_disposal,"(470.5321960449219, 253.96981811523438)",3.964276e-06,Evidence generation failed
2025-04-24 23:53:02,Camera1,25,hidden_disposal,"(416.62042236328125, 130.76771545410156)",7.4413856e-06,Evidence generation failed
2025-04-24 23:53:02,Camera1,25,hidden_disposal,"(416.98193359375, 130.62692260742188)",0.22790532,Evidence generation failed
2025-04-24 23:53:04,Camera1,25,hidden_disposal,"(416.2603759765625, 131.40953063964844)",0.55592346,Evidence generation failed
2025-04-24 23:53:04,Camera1,25,hidden_disposal,"(416.7723388671875, 130.98130798339844)",0.3680641,Evidence generation failed
2025-04-24 23:53:05,Camera1,37,hidden_disposal,"(438.49383544921875, 238.16232299804688)",0.0037884135,Evidence generation failed
2025-04-24 23:53:05,Camera1,25,hidden_disposal,"(416.6853942871094, 130.96180725097656)",0.010381687,Evidence generation failed
2025-04-24 23:53:06,Camera1,25,hidden_disposal,"(417.0434265136719, 131.0087890625)",0.5830836,Evidence generation failed
2025-04-24 23:53:07,Camera1,37,hidden_disposal,"(420.57012939453125, 229.31285095214844)",0.08364524,Evidence generation failed
2025-04-24 23:53:07,Camera1,25,hidden_disposal,"(415.9228515625, 131.0553741455078)",0.05852169,Evidence generation failed
2025-04-24 23:53:07,Camera1,25,hidden_disposal,"(416.20208740234375, 130.97288513183594)",0.17567378,Evidence generation failed
2025-04-24 23:53:08,Camera1,25,hidden_disposal,"(416.08746337890625, 130.982421875)",0.2656194,Evidence generation failed
2025-04-24 23:53:09,Camera1,25,hidden_disposal,"(416.275146484375, 131.46278381347656)",0.51533574,Evidence generation failed
2025-04-24 23:53:09,Camera1,37,hidden_disposal,"(402.27532958984375, 221.23910522460938)",0.087037906,Evidence generation failed
2025-04-24 23:53:09,Camera1,25,hidden_disposal,"(416.4051513671875, 131.53121948242188)",0.027492026,Evidence generation failed
2025-04-24 23:53:11,Camera1,25,hidden_disposal,"(417.73492431640625, 130.9136962890625)",0.4852371,Evidence generation failed
2025-04-24 23:53:12,Camera1,25,hidden_disposal,"(416.25885009765625, 131.42506408691406)",0.59808195,Evidence generation failed
2025-04-24 23:53:12,Camera1,25,unloading,"(416.53460693359375, 131.47879028320312)",0.60509586,Evidence generation failed
2025-04-24 23:53:12,Camera1,25,hidden_disposal,"(416.53460693359375, 131.47879028320312)",0.60509586,Evidence generation failed
2025-04-24 23:53:13,Camera1,37,hidden_disposal,"(371.9892272949219, 207.44021606445312)",0.088362806,Evidence generation failed
2025-04-24 23:53:13,Camera1,25,hidden_disposal,"(416.3367919921875, 131.4127197265625)",0.029992968,Evidence generation failed
2025-04-24 23:53:15,Camera1,25,hidden_disposal,"(415.9234924316406, 130.99008178710938)",0.54339594,Evidence generation failed
2025-04-24 23:53:16,Camera1,25,hidden_disposal,"(416.92755126953125, 131.1029052734375)",0.6231007,Evidence generation failed
2025-04-24 23:53:16,Camera1,37,hidden_disposal,"(349.639892578125, 198.70932006835938)",0.0038878573,Evidence generation failed
2025-04-24 23:53:16,Camera1,25,hidden_disposal,"(416.98358154296875, 131.21250915527344)",0.020674665,Evidence generation failed
2025-04-24 23:53:17,Camera1,25,hidden_disposal,"(415.68499755859375, 131.04544067382812)",0.5086082,Evidence generation failed
2025-04-24 23:53:19,Camera1,25,hidden_disposal,"(415.75079345703125, 131.38784790039062)",0.6415229,Evidence generation failed
2025-04-24 23:53:20,Camera1,37,hidden_disposal,"(327.22808837890625, 186.79205322265625)",0.05701936,Evidence generation failed
2025-04-24 23:53:20,Camera1,25,hidden_disposal,"(415.67071533203125, 131.63494873046875)",0.11764945,Evidence generation failed
2025-04-24 23:53:20,Camera1,25,hidden_disposal,"(415.8094482421875, 131.22659301757812)",0.67968583,Evidence generation failed
2025-04-24 23:53:21,Camera1,25,hidden_disposal,"(415.8553771972656, 131.12338256835938)",0.36507243,Evidence generation failed
2025-04-24 23:53:23,Camera1,25,hidden_disposal,"(414.94390869140625, 131.1356658935547)",0.45247066,Evidence generation failed
2025-04-24 23:53:24,Camera1,25,hidden_disposal,"(414.8130798339844, 131.06768798828125)",0.4647968,Evidence generation failed
2025-04-24 23:53:24,Camera1,25,hidden_disposal,"(415.0255126953125, 131.38418579101562)",0.3650783,Evidence generation failed
2025-04-24 23:53:25,Camera1,37,hidden_disposal,"(289.6441345214844, 170.03411865234375)",2.8268073e-06,Evidence generation failed
2025-04-24 23:53:25,Camera1,25,hidden_disposal,"(415.025146484375, 131.38421630859375)",1.0977843e-06,Evidence generation failed
2025-04-24 23:53:26,Camera1,25,hidden_disposal,"(415.1640319824219, 130.77142333984375)",0.84012693,Evidence generation failed
2025-04-24 23:53:27,Camera1,37,hidden_disposal,"(273.203369140625, 162.21995544433594)",0.15532677,Evidence generation failed
2025-04-24 23:53:27,Camera1,25,hidden_disposal,"(415.37493896484375, 130.8524627685547)",0.020392194,Evidence generation failed
2025-04-24 23:53:27,Camera1,37,hidden_disposal,"(273.1763000488281, 161.77952575683594)",0.053780604,Evidence generation failed
2025-04-24 23:53:27,Camera1,25,hidden_disposal,"(415.2741394042969, 130.83718872070312)",0.006023967,Evidence generation failed
2025-04-24 23:53:28,Camera1,25,hidden_disposal,"(415.11279296875, 130.49240112304688)",0.22148,Evidence generation failed
2025-04-24 23:53:29,Camera1,37,hidden_disposal,"(262.648193359375, 157.34930419921875)",6.03567e-06,Evidence generation failed
2025-04-24 23:53:29,Camera1,25,hidden_disposal,"(415.1787109375, 130.520263671875)",0.009293604,Evidence generation failed
2025-04-24 23:53:30,Camera1,25,unloading,"(415.2138977050781, 131.35227966308594)",0.5285389,Evidence generation failed
2025-04-24 23:53:30,Camera1,25,hidden_disposal,"(415.2138977050781, 131.35227966308594)",0.5285389,Evidence generation failed
2025-04-24 23:53:30,Camera1,37,hidden_disposal,"(247.14852905273438, 150.01795959472656)",0.07195485,Evidence generation failed
2025-04-24 23:53:30,Camera1,25,hidden_disposal,"(415.2537841796875, 131.467041015625)",0.11689346,Evidence generation failed
2025-04-24 23:53:31,Camera1,25,hidden_disposal,"(415.5225830078125, 131.139404296875)",0.52275586,Evidence generation failed
2025-04-24 23:53:32,Camera1,37,hidden_disposal,"(242.11907958984375, 146.77069091796875)",0.14603515,Evidence generation failed
2025-04-24 23:53:32,Camera1,25,hidden_disposal,"(415.51312255859375, 131.10122680664062)",0.050135527,Evidence generation failed
2025-04-24 23:53:33,Camera1,25,hidden_disposal,"(415.42645263671875, 131.1210174560547)",0.20941663,Evidence generation failed
2025-04-24 23:53:34,Camera1,25,hidden_disposal,"(415.5107727050781, 130.9403839111328)",0.27040112,Evidence generation failed
2025-04-24 23:53:34,Camera1,37,hidden_disposal,"(220.43118286132812, 137.86532592773438)",0.10947309,Evidence generation failed
2025-04-24 23:53:34,Camera1,25,hidden_disposal,"(415.50970458984375, 130.9176483154297)",0.0960718,Evidence generation failed
2025-04-24 23:53:35,Camera1,25,hidden_disposal,"(415.4466552734375, 131.42196655273438)",0.51153094,Evidence generation failed
2025-04-24 23:53:36,Camera1,37,hidden_disposal,"(215.8114776611328, 135.67808532714844)",1.3887037e-06,Evidence generation failed
2025-04-24 23:53:36,Camera1,25,hidden_disposal,"(415.44635009765625, 131.421630859375)",8.8926606e-07,Evidence generation failed
2025-04-24 23:53:37,Camera1,25,hidden_disposal,"(415.43609619140625, 131.56640625)",0.22868443,Evidence generation failed
2025-04-24 23:53:38,Camera1,37,hidden_disposal,"(195.63177490234375, 126.64424133300781)",0.03936969,Evidence generation failed
2025-04-24 23:53:38,Camera1,25,hidden_disposal,"(415.6273193359375, 130.34707641601562)",0.052758012,Evidence generation failed
2025-04-24 23:53:39,Camera1,25,hidden_disposal,"(415.136962890625, 131.01461791992188)",0.9172564,Evidence generation failed
2025-04-24 23:53:40,Camera1,37,hidden_disposal,"(190.52383422851562, 124.60429382324219)",0.00041694584,Evidence generation failed
2025-04-24 23:53:40,Camera1,25,hidden_disposal,"(415.135498046875, 131.0154571533203)",4.942975e-06,Evidence generation failed
2025-04-24 23:53:40,Camera1,25,hidden_disposal,"(415.3944091796875, 131.7348175048828)",0.5001214,Evidence generation failed
2025-04-24 23:53:41,Camera1,25,hidden_disposal,"(415.6450500488281, 131.0216064453125)",0.8181084,Evidence generation failed
2025-04-24 23:53:42,Camera1,37,hidden_disposal,"(170.34535217285156, 115.58341979980469)",0.06326923,Evidence generation failed
2025-04-24 23:53:42,Camera1,25,hidden_disposal,"(415.64654541015625, 131.07012939453125)",0.016194746,Evidence generation failed
2025-04-24 23:53:43,Camera1,37,hidden_disposal,"(170.01773071289062, 115.68614196777344)",0.05857195,Evidence generation failed
2025-04-24 23:53:43,Camera1,25,unloading,"(415.60888671875, 130.93174743652344)",0.0075258724,Evidence generation failed
2025-04-24 23:53:43,Camera1,25,hidden_disposal,"(415.60888671875, 130.93174743652344)",0.0075258724,Evidence generation failed
2025-04-24 23:53:43,Camera1,25,hidden_disposal,"(415.58441162109375, 131.01138305664062)",0.03109388,Evidence generation failed
2025-04-24 23:53:44,Camera1,37,hidden_disposal,"(165.81207275390625, 113.31622314453125)",0.003531928,Evidence generation failed
2025-04-24 23:53:44,Camera1,25,hidden_disposal,"(415.59796142578125, 131.0387420654297)",0.013649044,Evidence generation failed
2025-04-24 23:53:45,Camera1,25,hidden_disposal,"(415.0805969238281, 132.02175903320312)",0.8912386,Evidence generation failed
2025-04-24 23:53:46,Camera1,25,hidden_disposal,"(415.4676513671875, 132.35855102539062)",0.32650328,Evidence generation failed
2025-04-24 23:53:46,Camera1,25,hidden_disposal,"(415.48284912109375, 131.19354248046875)",0.79193807,Evidence generation failed
2025-04-24 23:53:47,Camera1,37,hidden_disposal,"(136.06056213378906, 99.95716857910156)",0.07626446,Evidence generation failed
2025-04-24 23:53:47,Camera1,25,hidden_disposal,"(415.1254577636719, 131.12603759765625)",0.03328537,Evidence generation failed
2025-04-24 23:53:48,Camera1,25,hidden_disposal,"(415.38897705078125, 130.92112731933594)",0.6432231,Evidence generation failed
2025-04-24 23:53:49,Camera1,25,unloading,"(415.5033264160156, 131.8388214111328)",0.7798035,Evidence generation failed
